Time (ms),GUI.SCRN_NO,Time (ms),GUI.RENC_CLK,Time (ms),GUI.RENC_ACLK,Time (ms),GUI.RENC_SW,Time (ms),LED_CNTRL.LED_OVRRD,Time (ms),LED_CNTRL.XLED_PWM_Mode,Time (ms),LED_CNTRL.YLED_PWM_Mode,Time (ms),LED_CNTRL.ZLED_PWM_Mode,Time (ms),LED_CNTRL.XLED_state,Time (ms),LED_CNTRL.YLED_state,Time (ms),LED_CNTRL.ZLED_state,Time (ms),LED_CNTRL.TLED_OVRRD,Time (ms),LED_CNTRL.TLED_mode,Time (ms),LED_CNTRL.XLED_Brightness,Time (ms),LED_CNTRL.YLED_Brightness,Time (ms),LED_CNTRL.ZLED_Brightness,Time (ms),IMU_X_Raw.XACCEL_raw,Time (ms),IMU_X_Raw.XGYRO_raw,Time (ms),IMU_Y_Raw.YACCEL_raw,Time (ms),IMU_Y_Raw.YGYRO_raw,Time (ms),IMU_Z_Raw.ZACCEL_raw,Time (ms),IMU_Z_Raw.ZGYRO_raw,Time (ms),IMU_Temp.IMU_Temp_Raw,Time (ms),IMU_Temp.IMU_Temp_Processed,Time (ms),IMU_XACCEL_Processed.IMU_XACCEL_Processed,Time (ms),IMU_YACCEL_Processed.IMU_YACCEL_Processed,Time (ms),IMU_ZACCEL_Processed.IMU_ZACCEL_Processed,Time (ms),IMU_XGYRO_Processed.IMU_XGYRO_Processed,Time (ms),IMU_YGYRO_Processed.IMU_YGYRO_Processed,Time (ms),IMU_ZGYRO_Processed.IMU_ZGYRO_Processed,Time (ms),Roll.Roll_Accel,Time (ms),Roll.Roll_Gyro,Time (ms),Roll.Roll_CF,Time (ms),Pitch.Pitch_Accel,Time (ms),Pitch.Pitch_Gyro,Time (ms),Pitch.Pitch_CF,Time (ms),Yaw.Yaw_Accel,Time (ms),Yaw.Yaw_Gyro,Time (ms),Yaw.Yaw_CF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198572.000000,64120.000000,198572.000000,65355.000000,198572.000000,232.000000,198572.000000,65499.000000,198572.000000,15288.000000,198572.000000,23.000000,,,,,198562.000000,-3.000000,198562.000000,3.000000,198562.000000,1004.000000,198564.000000,111.000000,198564.000000,119.000000,198564.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198577.000000,64120.000000,198577.000000,65355.000000,198581.000000,232.000000,198581.000000,65499.000000,198581.000000,15288.000000,198581.000000,23.000000,,,,,198572.000000,7.000000,198573.000000,9.000000,198573.000000,1005.000000,198573.000000,233.000000,198573.000000,119.000000,198573.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198583.000000,64096.000000,198583.000000,65354.000000,198590.000000,220.000000,198590.000000,65505.000000,198590.000000,15216.000000,198590.000000,24.000000,,,,,198581.000000,7.000000,198581.000000,9.000000,198581.000000,1005.000000,198583.000000,233.000000,198583.000000,119.000000,198583.000000,8.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198593.000000,64248.000000,198593.000000,65345.000000,198599.000000,144.000000,198599.000000,65505.000000,198599.000000,15256.000000,198599.000000,22.000000,,,,,198590.000000,6.000000,198590.000000,8.000000,198590.000000,1000.000000,198593.000000,202.000000,198593.000000,302.000000,198593.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198603.000000,64220.000000,198603.000000,65348.000000,198608.000000,28.000000,198608.000000,65491.000000,198608.000000,15200.000000,198608.000000,25.000000,,,,,198599.000000,15.000000,198599.000000,3.000000,198599.000000,1003.000000,198603.000000,-73.000000,198603.000000,302.000000,198603.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198612.000000,64220.000000,198612.000000,65348.000000,198619.000000,28.000000,198619.000000,65491.000000,198619.000000,15200.000000,198619.000000,25.000000,,,,,198608.000000,13.000000,198608.000000,-4.000000,198608.000000,999.000000,198612.000000,19.000000,198612.000000,-125.000000,198612.000000,69.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198623.000000,64156.000000,198623.000000,65340.000000,198627.000000,84.000000,198627.000000,65489.000000,198627.000000,15180.000000,198627.000000,26.000000,,,,,198619.000000,13.000000,198619.000000,-4.000000,198619.000000,999.000000,198621.000000,19.000000,198621.000000,-125.000000,198621.000000,69.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198631.000000,64144.000000,198631.000000,65339.000000,198638.000000,40.000000,198638.000000,65480.000000,198638.000000,15148.000000,198638.000000,26.000000,,,,,198627.000000,9.000000,198627.000000,0.000000,198627.000000,998.000000,198631.000000,-225.000000,198631.000000,-186.000000,198631.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198640.000000,64080.000000,198640.000000,65337.000000,198647.000000,76.000000,198647.000000,65491.000000,198647.000000,15232.000000,198647.000000,28.000000,,,,,198638.000000,9.000000,198638.000000,-3.000000,198638.000000,996.000000,198640.000000,-256.000000,198640.000000,-461.000000,198640.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198652.000000,63996.000000,198652.000000,65345.000000,198656.000000,128.000000,198656.000000,65491.000000,198656.000000,15136.000000,198656.000000,22.000000,,,,,198647.000000,5.000000,198647.000000,-1.000000,198647.000000,1001.000000,198651.000000,-317.000000,198651.000000,-125.000000,198651.000000,161.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198665.000000,63996.000000,198665.000000,65345.000000,198665.000000,128.000000,198665.000000,65491.000000,198665.000000,15136.000000,198665.000000,22.000000,,,,,198656.000000,0.000000,198656.000000,2.000000,198656.000000,995.000000,198660.000000,-73.000000,198660.000000,-125.000000,198660.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198673.000000,64012.000000,198673.000000,65351.000000,198676.000000,200.000000,198676.000000,65501.000000,198676.000000,15140.000000,198676.000000,24.000000,,,,,198665.000000,0.000000,198668.000000,2.000000,198668.000000,995.000000,198668.000000,-73.000000,198668.000000,-125.000000,198668.000000,-22.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198678.000000,64140.000000,198678.000000,65352.000000,198685.000000,168.000000,198685.000000,65507.000000,198685.000000,15324.000000,198685.000000,26.000000,,,,,198676.000000,0.000000,198676.000000,7.000000,198676.000000,996.000000,198678.000000,111.000000,198678.000000,180.000000,198678.000000,39.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198689.000000,64044.000000,198689.000000,65355.000000,198694.000000,132.000000,198694.000000,65504.000000,198694.000000,15116.000000,198694.000000,19.000000,,,,,198685.000000,8.000000,198685.000000,5.000000,198685.000000,1007.000000,198689.000000,141.000000,198689.000000,363.000000,198689.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198699.000000,64044.000000,198699.000000,65355.000000,198704.000000,132.000000,198704.000000,65504.000000,198704.000000,15116.000000,198704.000000,19.000000,,,,,198694.000000,2.000000,198694.000000,3.000000,198694.000000,994.000000,198698.000000,233.000000,198698.000000,272.000000,198698.000000,-114.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198708.000000,64192.000000,198708.000000,65359.000000,198713.000000,112.000000,198713.000000,65509.000000,198713.000000,15004.000000,198713.000000,20.000000,,,,,198704.000000,2.000000,198704.000000,3.000000,198704.000000,994.000000,198707.000000,233.000000,198708.000000,272.000000,198708.000000,-114.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198718.000000,64168.000000,198718.000000,65339.000000,198723.000000,196.000000,198723.000000,65495.000000,198723.000000,15376.000000,198723.000000,21.000000,,,,,198713.000000,11.000000,198713.000000,1.000000,198713.000000,987.000000,198717.000000,355.000000,198717.000000,425.000000,198717.000000,-83.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198727.000000,64100.000000,198727.000000,65346.000000,198733.000000,72.000000,198733.000000,65493.000000,198733.000000,15264.000000,198733.000000,26.000000,,,,,198723.000000,10.000000,198723.000000,6.000000,198723.000000,1010.000000,198727.000000,-256.000000,198727.000000,-3.000000,198727.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198735.000000,64100.000000,198735.000000,65346.000000,198742.000000,72.000000,198742.000000,65493.000000,198742.000000,15264.000000,198742.000000,26.000000,,,,,198733.000000,6.000000,198733.000000,-1.000000,198733.000000,1003.000000,198735.000000,-42.000000,198735.000000,-64.000000,198735.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198745.000000,64080.000000,198745.000000,65340.000000,198751.000000,88.000000,198751.000000,65480.000000,198751.000000,15232.000000,198751.000000,18.000000,,,,,198743.000000,6.000000,198743.000000,-1.000000,198743.000000,1003.000000,198744.000000,-42.000000,198744.000000,-64.000000,198744.000000,100.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198761.000000,64100.000000,198761.000000,65335.000000,198761.000000,32.000000,198761.000000,65485.000000,198761.000000,15132.000000,198761.000000,21.000000,,,,,198751.000000,5.000000,198751.000000,0.000000,198751.000000,1001.000000,198755.000000,-225.000000,198755.000000,-461.000000,198755.000000,-144.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198766.000000,63956.000000,198766.000000,65341.000000,198770.000000,152.000000,198770.000000,65494.000000,198770.000000,15236.000000,198770.000000,26.000000,,,,,198761.000000,6.000000,198764.000000,-4.000000,198764.000000,995.000000,198764.000000,-378.000000,198764.000000,-308.000000,198764.000000,-53.000000,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198775.000000,63956.000000,198775.000000,65341.000000,198779.000000,152.000000,198779.000000,65494.000000,198780.000000,15236.000000,198780.000000,26.000000,,,,,198770.000000,-3.000000,198770.000000,4.000000,198770.000000,1001.000000,198775.000000,-195.000000,198775.000000,-33.000000,198775.000000,100.000000,,,,,,,,,,,,,,,,,,
