FID,Data Bytes,Direction,Checksum,Time (ms)
12,[  255  :  255  :  255  :  223  ],Rx,PASSED,17297
1,[  0  :  224  :  94  :  192  ],Rx,PASSED,17315
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,17322
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,17339
3,[  255  :  158  :  250  :  168  ],Rx,PASSED,17349
4,[  255  :  232  :  254  :  104  ],Rx,PASSED,17361
5,[  0  :  11  :  60  :  236  ],Rx,PASSED,17369
7,[  255  :  255  :  255  :  240  ],Rx,PASSED,17387
8,[  255  :  255  :  255  :  232  ],Rx,PASSED,17403
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,17416
10,[  255  :  255  :  255  :  163  ],Rx,PASSED,17436
11,[  255  :  255  :  254  :  179  ],Rx,PASSED,17452
12,[  255  :  255  :  255  :  223  ],Rx,PASSED,17465
13,[  127  :  159  :  227  :  249  ],Rx,PASSED,17481
14,[  64  :  15  :  252  :  4  ],Rx,PASSED,17495
15,[  127  :  191  :  236  :  0  ],Rx,PASSED,17505
3,[  255  :  158  :  250  :  116  ],Rx,PASSED,17515
4,[  255  :  239  :  254  :  184  ],Rx,PASSED,17529
5,[  0  :  13  :  60  :  136  ],Rx,PASSED,17542
7,[  255  :  255  :  255  :  237  ],Rx,PASSED,17559
8,[  255  :  255  :  255  :  236  ],Rx,PASSED,17570
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,17587
10,[  255  :  255  :  255  :  163  ],Rx,PASSED,17597
11,[  0  :  0  :  0  :  94  ],Rx,PASSED,17614
12,[  0  :  0  :  0  :  89  ],Rx,PASSED,17622
3,[  255  :  159  :  250  :  4  ],Rx,PASSED,17638
4,[  255  :  239  :  254  :  196  ],Rx,PASSED,17651
5,[  0  :  12  :  60  :  96  ],Rx,PASSED,17664
7,[  255  :  255  :  255  :  230  ],Rx,PASSED,17677
8,[  255  :  255  :  255  :  237  ],Rx,PASSED,17692
9,[  0  :  0  :  3  :  226  ],Rx,PASSED,17705
10,[  255  :  255  :  255  :  224  ],Rx,PASSED,17718
11,[  0  :  0  :  0  :  94  ],Rx,PASSED,17720
12,[  0  :  0  :  0  :  28  ],Rx,PASSED,17736
3,[  255  :  160  :  250  :  144  ],Rx,PASSED,17749
4,[  255  :  242  :  254  :  212  ],Rx,PASSED,17766
5,[  0  :  13  :  60  :  240  ],Rx,PASSED,17779
7,[  255  :  255  :  255  :  239  ],Rx,PASSED,17795
8,[  255  :  255  :  255  :  238  ],Rx,PASSED,17805
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,17823
10,[  0  :  0  :  0  :  29  ],Rx,PASSED,17846
11,[  0  :  0  :  1  :  21  ],Rx,PASSED,17872
12,[  0  :  0  :  0  :  89  ],Rx,PASSED,17893
3,[  255  :  160  :  250  :  144  ],Rx,PASSED,17911
4,[  255  :  242  :  254  :  212  ],Rx,PASSED,17967
5,[  0  :  13  :  60  :  240  ],Rx,PASSED,17996
7,[  255  :  255  :  255  :  239  ],Rx,PASSED,18011
8,[  255  :  255  :  255  :  238  ],Rx,PASSED,18023
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,18040
10,[  0  :  0  :  0  :  29  ],Rx,PASSED,18052
11,[  0  :  0  :  1  :  21  ],Rx,PASSED,18070
12,[  0  :  0  :  0  :  89  ],Rx,PASSED,18083
3,[  255  :  159  :  250  :  212  ],Rx,PASSED,18101
4,[  255  :  239  :  254  :  240  ],Rx,PASSED,18102
5,[  0  :  15  :  61  :  104  ],Rx,PASSED,18113
7,[  255  :  255  :  255  :  243  ],Rx,PASSED,18121
8,[  255  :  255  :  255  :  240  ],Rx,PASSED,18131
9,[  0  :  0  :  3  :  242  ],Rx,PASSED,18141
10,[  255  :  255  :  255  :  224  ],Rx,PASSED,18147
11,[  0  :  0  :  0  :  94  ],Rx,PASSED,18161
12,[  0  :  0  :  0  :  211  ],Rx,PASSED,18170
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,18182
13,[  127  :  159  :  227  :  252  ],Rx,PASSED,18192
14,[  64  :  15  :  252  :  3  ],Rx,PASSED,18203
15,[  127  :  191  :  236  :  0  ],Rx,PASSED,18212
3,[  255  :  160  :  251  :  8  ],Rx,PASSED,18226
4,[  255  :  236  :  254  :  128  ],Rx,PASSED,18239
5,[  0  :  10  :  60  :  252  ],Rx,PASSED,18249
7,[  255  :  255  :  255  :  246  ],Rx,PASSED,18267
8,[  255  :  255  :  255  :  233  ],Rx,PASSED,18278
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,18295
10,[  0  :  0  :  0  :  29  ],Rx,PASSED,18306
11,[  255  :  255  :  255  :  167  ],Rx,PASSED,18322
12,[  255  :  255  :  255  :  162  ],Rx,PASSED,18332
3,[  255  :  159  :  251  :  56  ],Rx,PASSED,18346
4,[  255  :  231  :  254  :  140  ],Rx,PASSED,18358
5,[  0  :  9  :  60  :  204  ],Rx,PASSED,18369
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,18383
8,[  255  :  255  :  255  :  234  ],Rx,PASSED,18398
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,18412
10,[  255  :  255  :  255  :  224  ],Rx,PASSED,18425
11,[  255  :  255  :  254  :  118  ],Rx,PASSED,18436
12,[  255  :  255  :  255  :  101  ],Rx,PASSED,18446
3,[  255  :  159  :  251  :  56  ],Rx,PASSED,18453
4,[  255  :  231  :  254  :  140  ],Rx,PASSED,18462
5,[  0  :  9  :  60  :  204  ],Rx,PASSED,18473
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,18484
8,[  255  :  255  :  255  :  234  ],Rx,PASSED,18490
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,18500
10,[  255  :  255  :  255  :  224  ],Rx,PASSED,18505
11,[  255  :  255  :  254  :  118  ],Rx,PASSED,18517
12,[  255  :  255  :  255  :  101  ],Rx,PASSED,18527
3,[  255  :  159  :  250  :  224  ],Rx,PASSED,18533
4,[  255  :  232  :  254  :  80  ],Rx,PASSED,18550
5,[  0  :  10  :  61  :  12  ],Rx,PASSED,18559
7,[  255  :  255  :  255  :  243  ],Rx,PASSED,18570
8,[  255  :  255  :  255  :  230  ],Rx,PASSED,18586
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,18602
10,[  255  :  255  :  255  :  224  ],Rx,PASSED,18614
11,[  255  :  255  :  254  :  179  ],Rx,PASSED,18629
12,[  255  :  255  :  255  :  162  ],Rx,PASSED,18641
1,[  0  :  224  :  94  :  192  ],Rx,PASSED,18658
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,18671
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,18685
3,[  255  :  158  :  250  :  44  ],Rx,PASSED,18699
4,[  255  :  236  :  254  :  180  ],Rx,PASSED,18713
5,[  0  :  10  :  60  :  168  ],Rx,PASSED,18723
7,[  255  :  255  :  255  :  232  ],Rx,PASSED,18735
8,[  255  :  255  :  255  :  236  ],Rx,PASSED,18746
